hand_id,handedness,object_label,object_source,object_conf,x1,y1,x2,y2,fingertips_inside,min_tip_dist_px,domain,video_stem,frame_id
0,Left,person,yolo,0.6350070834159851,253.97552490234375,617.678955078125,1581.7093505859375,1068.8984375,5,0.0,artificial_jewellery,video_20260404_121903,0
0,Left,person,yolo,0.3914051055908203,247.60931396484375,5.6480712890625,1684.419921875,1070.4493408203125,5,0.0,artificial_jewellery,video_20260404_121903,0
0,Left,handbag,yolo,0.3156662881374359,638.77294921875,5.01654052734375,1448.4111328125,729.4927368164062,3,0.0,artificial_jewellery,video_20260404_121903,0
0,Left,person,yolo,0.7134391069412231,247.63311767578125,604.648681640625,1560.6318359375,1068.0498046875,5,0.0,artificial_jewellery,video_20260404_121903,30
0,Left,person,yolo,0.3238432109355926,234.1262969970703,10.66424560546875,1635.2742919921875,1069.8297119140625,5,0.0,artificial_jewellery,video_20260404_121903,30
0,Left,small_object_proposal,heuristic,1.0,1311.0,660.0,1334.0,804.0,2,0.0,artificial_jewellery,video_20260404_121903,30
0,Left,person,yolo,0.7156888842582703,248.4260101318359,575.288818359375,1571.2449951171875,1068.731689453125,5,0.0,artificial_jewellery,video_20260404_121903,60
0,Left,person,yolo,0.3660113513469696,236.02294921875,9.42132568359375,1589.43603515625,1069.8328857421875,5,0.0,artificial_jewellery,video_20260404_121903,60
1,Right,person,yolo,0.7156888842582703,248.4260101318359,575.288818359375,1571.2449951171875,1068.731689453125,5,0.0,artificial_jewellery,video_20260404_121903,60
1,Right,person,yolo,0.3660113513469696,236.02294921875,9.42132568359375,1589.43603515625,1069.8328857421875,5,0.0,artificial_jewellery,video_20260404_121903,60
1,Right,small_object_proposal,heuristic,1.0,450.0,779.0,489.0,832.0,0,20.0,artificial_jewellery,video_20260404_121903,60
0,Left,person,yolo,0.6544883251190186,250.3905487060547,590.3840942382812,1582.0975341796875,1068.7923583984375,5,0.0,artificial_jewellery,video_20260404_121903,90
0,Left,person,yolo,0.3659000694751739,241.28114318847656,14.411041259765623,1621.217041015625,1067.9566650390625,5,0.0,artificial_jewellery,video_20260404_121903,90
0,Left,bed,yolo,0.3051187992095947,0.0,2.97802734375,1855.8233642578125,1076.7498779296875,5,0.0,artificial_jewellery,video_20260404_121903,120
0,Left,person,yolo,0.2627727091312408,20.92034912109375,521.1829223632812,1618.25537109375,1067.56494140625,5,0.0,artificial_jewellery,video_20260404_121903,120
0,Left,person,yolo,0.4052083492279053,199.3109893798828,459.6685485839844,1379.6861572265625,1067.49365234375,5,0.0,artificial_jewellery,video_20260404_121903,180
0,Left,person,yolo,0.6467491388320923,26.88116455078125,165.939697265625,1765.3997802734375,1067.4735107421875,5,0.0,artificial_jewellery,video_20260404_121903,300
