hand_id,handedness,object_label,object_source,object_conf,x1,y1,x2,y2,fingertips_inside,min_tip_dist_px,domain,video_stem,frame_id
0,Left,person,yolo,0.723280668258667,387.3239135742187,20.533355712890625,1882.411376953125,1062.9970703125,5,0.0,artificial_jewellery,video_20260404_121005,0
0,Left,bed,yolo,0.3817073702812195,3.32135009765625,59.30731201171875,1889.3389892578125,1075.951904296875,5,0.0,artificial_jewellery,video_20260404_121005,0
0,Left,small_object_proposal,heuristic,1.0,1284.0,45.0,1315.0,114.0,1,0.0,artificial_jewellery,video_20260404_121005,0
0,Right,person,yolo,0.8141800165176392,306.6177978515625,6.9246826171875,1897.062744140625,1064.405029296875,5,0.0,artificial_jewellery,video_20260404_121005,60
0,Right,couch,yolo,0.3649046719074249,1.1817626953125,22.94256591796875,1903.9022216796875,1069.8182373046875,5,0.0,artificial_jewellery,video_20260404_121005,60
0,Right,bed,yolo,0.2796730697154999,3.4193115234375,38.4935302734375,1830.076171875,1059.53466796875,5,0.0,artificial_jewellery,video_20260404_121005,60
0,Right,small_object_proposal,heuristic,1.0,917.0,309.0,969.0,353.0,0,20.615528128088304,artificial_jewellery,video_20260404_121005,60
0,Right,small_object_proposal,heuristic,1.0,988.0,286.0,1025.0,346.0,1,0.0,artificial_jewellery,video_20260404_121005,60
0,Right,small_object_proposal,heuristic,1.0,975.0,101.0,1012.0,127.0,0,10.63014581273465,artificial_jewellery,video_20260404_121005,60
0,Right,person,yolo,0.8358834385871887,364.799560546875,4.069976806640625,1910.2196044921875,1065.6033935546875,5,0.0,artificial_jewellery,video_20260404_121005,150
0,Right,bed,yolo,0.3859002888202667,3.40411376953125,44.66015625,1832.416259765625,1074.3363037109375,5,0.0,artificial_jewellery,video_20260404_121005,150
0,Right,small_object_proposal,heuristic,1.0,987.0,78.0,1037.0,115.0,0,18.384776310850235,artificial_jewellery,video_20260404_121005,150
0,Right,person,yolo,0.743520975112915,353.28076171875,0.0,1916.12548828125,1067.3956298828125,5,0.0,artificial_jewellery,video_20260404_121005,210
0,Right,bed,yolo,0.5955110192298889,5.8487548828125,32.289825439453125,1897.388671875,1069.739990234375,5,0.0,artificial_jewellery,video_20260404_121005,210
0,Right,small_object_proposal,heuristic,1.0,1027.0,192.0,1048.0,244.0,0,2.23606797749979,artificial_jewellery,video_20260404_121005,210
0,Right,person,yolo,0.6466683745384216,326.561279296875,0.0,1868.4569091796875,1062.7581787109375,5,0.0,artificial_jewellery,video_20260404_121005,270
0,Right,bed,yolo,0.638199508190155,4.67578125,38.5968017578125,1896.181640625,1075.5234375,5,0.0,artificial_jewellery,video_20260404_121005,270
0,Right,cell phone,yolo,0.384567379951477,817.3042602539062,2.066242218017578,1373.6368408203125,326.0358581542969,5,0.0,artificial_jewellery,video_20260404_121005,270
0,Right,cell phone,yolo,0.3594652712345123,819.739990234375,115.82258605957033,1255.5538330078125,320.9972839355469,5,0.0,artificial_jewellery,video_20260404_121005,270
1,Left,person,yolo,0.6466683745384216,326.561279296875,0.0,1868.4569091796875,1062.7581787109375,5,0.0,artificial_jewellery,video_20260404_121005,270
1,Left,bed,yolo,0.638199508190155,4.67578125,38.5968017578125,1896.181640625,1075.5234375,5,0.0,artificial_jewellery,video_20260404_121005,270
1,Left,cell phone,yolo,0.384567379951477,817.3042602539062,2.066242218017578,1373.6368408203125,326.0358581542969,4,0.0,artificial_jewellery,video_20260404_121005,270
1,Left,cell phone,yolo,0.3594652712345123,819.739990234375,115.82258605957033,1255.5538330078125,320.9972839355469,4,0.0,artificial_jewellery,video_20260404_121005,270
1,Left,small_object_proposal,heuristic,1.0,1189.0,356.0,1249.0,421.0,1,0.0,artificial_jewellery,video_20260404_121005,270
0,Right,person,yolo,0.8118070363998413,385.1868286132813,6.4947509765625,1898.7117919921875,1063.64501953125,5,0.0,artificial_jewellery,video_20260404_121005,390
0,Right,small_object_proposal,heuristic,1.0,1003.0,65.0,1033.0,126.0,2,0.0,artificial_jewellery,video_20260404_121005,390
0,Right,person,yolo,0.7207606434822083,180.626953125,0.0,1908.1007080078125,1063.9088134765625,5,0.0,artificial_jewellery,video_20260404_121005,540
0,Right,bed,yolo,0.3338844180107116,4.716064453125,9.76611328125,1877.728271484375,1058.371337890625,5,0.0,artificial_jewellery,video_20260404_121005,540
0,Right,small_object_proposal,heuristic,1.0,1133.0,155.0,1201.0,219.0,0,5.0,artificial_jewellery,video_20260404_121005,540
0,Right,small_object_proposal,heuristic,1.0,1085.0,206.0,1135.0,276.0,1,0.0,artificial_jewellery,video_20260404_121005,540
0,Right,small_object_proposal,heuristic,1.0,1098.0,123.0,1158.0,156.0,0,14.0,artificial_jewellery,video_20260404_121005,540
0,Right,small_object_proposal,heuristic,1.0,1101.0,160.0,1132.0,185.0,1,0.0,artificial_jewellery,video_20260404_121005,540
0,Right,person,yolo,0.7659056782722473,344.24267578125,6.97265625,1898.169189453125,1061.8609619140625,5,0.0,artificial_jewellery,video_20260404_121005,570
0,Right,bed,yolo,0.7182534337043762,3.870849609375,6.016204833984375,1902.3746337890625,1068.6947021484375,5,0.0,artificial_jewellery,video_20260404_121005,570
0,Right,small_object_proposal,heuristic,1.0,1063.0,128.0,1110.0,187.0,0,9.0,artificial_jewellery,video_20260404_121005,570
0,Right,person,yolo,0.8285504579544067,451.4110107421875,1.0491943359375,1913.6173095703125,1063.4957275390625,5,0.0,artificial_jewellery,video_20260404_121005,600
0,Right,bed,yolo,0.5915562510490417,3.04083251953125,6.5885009765625,1900.1214599609375,1063.9593505859375,5,0.0,artificial_jewellery,video_20260404_121005,600
0,Right,small_object_proposal,heuristic,1.0,1099.0,110.0,1148.0,136.0,0,18.027756377319946,artificial_jewellery,video_20260404_121005,600
0,Right,person,yolo,0.7938113212585449,38.00225830078125,0.0,1898.4010009765625,1065.853759765625,5,0.0,artificial_jewellery,video_20260404_121005,720
0,Right,bed,yolo,0.2788252532482147,2.10369873046875,5.5924072265625,1892.425048828125,1076.19921875,5,0.0,artificial_jewellery,video_20260404_121005,720
0,Right,small_object_proposal,heuristic,1.0,1116.0,92.0,1162.0,122.0,0,21.0,artificial_jewellery,video_20260404_121005,720
0,Right,small_object_proposal,heuristic,1.0,1140.0,156.0,1177.0,188.0,0,20.248456731316587,artificial_jewellery,video_20260404_121005,720
1,Left,person,yolo,0.7938113212585449,38.00225830078125,0.0,1898.4010009765625,1065.853759765625,5,0.0,artificial_jewellery,video_20260404_121005,720
1,Left,bed,yolo,0.2788252532482147,2.10369873046875,5.5924072265625,1892.425048828125,1076.19921875,5,0.0,artificial_jewellery,video_20260404_121005,720
